interaction_id,user_id,item_id,event_type,event_weight,watch_pct,event_ts,session_id,source
I0010425,U0225,T0075,like,4.0,0.952,2026-03-17T07:00:00,S0224009,Busca
I0017737,U0382,T0078,play,1.0,0.6753,2026-03-17T07:00:00,S0381013,Top 10
I0001617,U0036,T0137,complete,3.0,0.8351,2026-03-17T07:00:00,S0035008,Busca
I0000392,U0009,T0235,complete,3.0,0.9796,2026-03-17T07:00:00,S0008012,Home
I0019201,U0415,T0039,complete,3.0,0.8381,2026-03-17T07:00:00,S0414002,Home
I0035811,U0781,T0049,complete,3.0,0.942,2026-03-17T07:00:00,S0780000,Busca
I0018374,U0397,T0106,complete,3.0,0.8962,2026-03-17T07:00:00,S0396003,Home
I0034446,U0753,T0114,complete,3.0,0.8773,2026-03-17T07:00:00,S0752005,Home
I0027187,U0593,T0049,complete,3.0,0.8654,2026-03-17T07:00:00,S0592002,Home
I0029192,U0639,T0049,play,1.0,0.563,2026-03-17T07:00:00,S0638003,Busca
I0021393,U0464,T0174,play,1.0,0.5087,2026-03-17T07:00:00,S0463000,Home
I0022582,U0491,T0226,like,4.0,0.9499,2026-03-17T07:00:00,S0490008,Home
I0019628,U0424,T0139,skip,-1.0,0.1161,2026-03-17T07:00:00,S0423009,Busca
I0035510,U0775,T0189,play,1.0,0.2429,2026-03-17T07:00:00,S0774004,Minha lista
I0018551,U0401,T0035,play,1.0,0.4502,2026-03-17T07:00:00,S0400008,Home
I0009088,U0200,T0067,complete,3.0,0.9914,2026-03-17T07:00:00,S0199002,Busca
I0025711,U0560,T0093,play,1.0,0.2512,2026-03-17T07:00:00,S0559012,Busca
I0022260,U0483,T0165,like,4.0,0.9058,2026-03-17T07:00:00,S0482006,Home
I0012539,U0271,T0165,play,1.0,0.2841,2026-03-17T07:00:00,S0270001,Home
I0036227,U0789,T0208,complete,3.0,0.8991,2026-03-17T07:00:00,S0788009,Home
I0026870,U0587,T0200,skip,-1.0,0.1499,2026-03-17T07:00:00,S0586004,Busca
I0035446,U0774,T0174,complete,3.0,0.9874,2026-03-17T07:00:00,S0773000,Home
I0019790,U0428,T0045,play,1.0,0.4606,2026-03-17T07:00:00,S0427008,Busca
I0022296,U0484,T0147,like,4.0,0.7449,2026-03-17T07:00:00,S0483001,Top 10
I0026854,U0587,T0218,like,4.0,0.8328,2026-03-17T07:00:00,S0586000,Home
I0020910,U0454,T0054,complete,3.0,0.8232,2026-03-17T07:00:00,S0453000,Home
I0007054,U0154,T0015,complete,3.0,0.8693,2026-03-17T07:00:00,S0153011,Home
I0023450,U0510,T0238,skip,-1.0,0.133,2026-03-17T07:00:00,S0509002,Home
I0015162,U0327,T0172,skip,-1.0,0.0225,2026-03-17T07:00:00,S0326015,Home
I0001212,U0028,T0075,complete,3.0,0.8639,2026-03-17T07:00:00,S0027005,Home
I0022397,U0487,T0235,skip,-1.0,0.0183,2026-03-17T07:00:00,S0486003,Home
I0013783,U0299,T0101,complete,3.0,0.9891,2026-03-17T07:00:00,S0298007,Busca
I0022432,U0488,T0222,complete,3.0,0.9389,2026-03-17T07:00:00,S0487002,Busca
I0031017,U0680,T0237,skip,-1.0,0.1073,2026-03-17T07:00:00,S0679001,Top 10
I0036117,U0787,T0173,complete,3.0,0.8853,2026-03-17T07:00:00,S0786010,Top 10
I0034788,U0761,T0087,complete,3.0,0.8628,2026-03-17T07:00:00,S0760002,Home
I0031701,U0695,T0154,like,4.0,0.8572,2026-03-17T07:00:00,S0694009,Home
I0000978,U0023,T0081,play,1.0,0.6329,2026-03-17T07:00:00,S0022010,Busca
I0029023,U0634,T0004,skip,-1.0,0.0309,2026-03-17T07:00:00,S0633014,Top 10
I0022664,U0493,T0121,play,1.0,0.2439,2026-03-17T07:00:00,S0492000,Busca
I0033110,U0724,T0145,complete,3.0,0.9637,2026-03-17T07:00:00,S0723004,Busca
I0011847,U0256,T0052,like,4.0,0.7285,2026-03-17T07:00:00,S0255009,Busca
I0005759,U0126,T0102,complete,3.0,0.9921,2026-03-17T07:00:00,S0125011,Top 10
I0005682,U0125,T0190,play,1.0,0.2956,2026-03-17T07:00:00,S0124002,Busca
I0000222,U0005,T0173,complete,3.0,0.8209,2026-03-17T07:00:00,S0004013,Top 10
I0024607,U0537,T0191,play,1.0,0.3409,2026-03-17T07:00:00,S0536000,Home
I0012468,U0269,T0171,skip,-1.0,0.144,2026-03-17T07:00:00,S0268011,Home
I0012523,U0270,T0222,like,4.0,0.8099,2026-03-17T08:00:00,S0269010,Home
I0004092,U0092,T0111,complete,3.0,0.8817,2026-03-17T08:00:00,S0091000,Busca
I0017111,U0368,T0090,play,1.0,0.336,2026-03-17T08:00:00,S0367011,Home
I0008961,U0196,T0111,complete,3.0,0.8634,2026-03-17T08:00:00,S0195005,Minha lista
I0011999,U0260,T0054,play,1.0,0.6037,2026-03-17T08:00:00,S0259001,Home
I0006862,U0151,T0106,complete,3.0,0.821,2026-03-17T08:00:00,S0150000,Home
I0034801,U0761,T0112,complete,3.0,0.9617,2026-03-17T08:00:00,S0760006,Top 10
I0009533,U0208,T0231,complete,3.0,0.931,2026-03-17T08:00:00,S0207006,Busca
I0018531,U0401,T0160,play,1.0,0.683,2026-03-17T08:00:00,S0400003,Home
I0008694,U0191,T0155,skip,-1.0,0.0462,2026-03-17T08:00:00,S0190005,Busca
I0012761,U0276,T0208,complete,3.0,0.8478,2026-03-17T08:00:00,S0275004,Home
I0030192,U0661,T0194,complete,3.0,0.907,2026-03-17T08:00:00,S0660008,Home
I0016369,U0353,T0097,complete,3.0,0.8552,2026-03-17T08:00:00,S0352009,Minha lista
I0019892,U0430,T0208,complete,3.0,0.8265,2026-03-17T08:00:00,S0429008,Home
I0003432,U0077,T0081,like,4.0,0.9399,2026-03-17T08:00:00,S0076003,Busca
I0036124,U0787,T0146,skip,-1.0,0.0429,2026-03-17T08:00:00,S0786012,Home
I0027272,U0595,T0050,skip,-1.0,0.0675,2026-03-17T08:00:00,S0594004,Home
I0032982,U0721,T0020,complete,3.0,0.8255,2026-03-17T08:00:00,S0720007,Home
I0035611,U0777,T0111,complete,3.0,0.978,2026-03-17T08:00:00,S0776000,Home
I0000781,U0018,T0017,skip,-1.0,0.0342,2026-03-17T08:00:00,S0017010,Home
I0000501,U0012,T0073,skip,-1.0,0.0867,2026-03-17T08:00:00,S0011003,Home
I0018642,U0403,T0185,complete,3.0,0.8786,2026-03-17T08:00:00,S0402008,Home
I0016673,U0359,T0095,complete,3.0,0.9096,2026-03-17T08:00:00,S0358009,Busca
I0012418,U0268,T0066,skip,-1.0,0.0652,2026-03-17T08:00:00,S0267013,Home
I0005445,U0120,T0078,skip,-1.0,0.0431,2026-03-17T08:00:00,S0119009,Busca
I0036460,U0794,T0172,play,1.0,0.6562,2026-03-17T08:00:00,S0793007,Busca
I0003078,U0069,T0036,play,1.0,0.4491,2026-03-17T08:00:00,S0068010,Home
I0019351,U0418,T0150,skip,-1.0,0.1167,2026-03-17T08:00:00,S0417011,Home
I0000583,U0014,T0238,complete,3.0,0.8738,2026-03-17T08:00:00,S0013004,Top 10
I0036508,U0795,T0125,like,4.0,0.9692,2026-03-17T08:00:00,S0794005,Minha lista
I0003093,U0070,T0213,complete,3.0,0.8507,2026-03-17T08:00:00,S0069002,Busca
I0007265,U0159,T0211,complete,3.0,0.84,2026-03-17T08:00:00,S0158000,Busca
I0013522,U0294,T0125,like,4.0,0.7707,2026-03-17T08:00:00,S0293010,Home
I0014785,U0321,T0188,skip,-1.0,0.1057,2026-03-17T08:00:00,S0320004,Home
I0027986,U0613,T0233,play,1.0,0.2224,2026-03-17T08:00:00,S0612000,Home
I0033458,U0731,T0138,play,1.0,0.7111,2026-03-17T08:00:00,S0730010,Home
I0001987,U0046,T0074,complete,3.0,0.8494,2026-03-17T08:00:00,S0045004,Minha lista
I0027509,U0601,T0137,complete,3.0,0.9877,2026-03-17T08:00:00,S0600007,Minha lista
I0013641,U0296,T0238,like,4.0,0.7703,2026-03-17T08:00:00,S0295012,Top 10
I0007358,U0161,T0081,complete,3.0,0.8488,2026-03-17T08:00:00,S0160006,Home
I0005849,U0128,T0096,play,1.0,0.2535,2026-03-17T08:00:00,S0127006,Home
I0021983,U0477,T0160,like,4.0,0.8222,2026-03-17T08:00:00,S0476004,Home
I0021076,U0457,T0146,play,1.0,0.2465,2026-03-17T08:00:00,S0456003,Home
I0000091,U0003,T0055,like,4.0,0.852,2026-03-17T08:00:00,S0002006,Minha lista
I0004502,U0102,T0221,play,1.0,0.5481,2026-03-17T08:00:00,S0101002,Home
I0016443,U0355,T0211,complete,3.0,0.8754,2026-03-17T08:00:00,S0354001,Home
I0035976,U0784,T0118,complete,3.0,0.8807,2026-03-17T08:00:00,S0783010,Home
I0015078,U0326,T0114,complete,3.0,0.8243,2026-03-17T08:00:00,S0325009,Home
I0002441,U0056,T0134,play,1.0,0.2249,2026-03-17T08:00:00,S0055006,Home
I0013423,U0292,T0189,like,4.0,0.9428,2026-03-17T08:00:00,S0291006,Home
I0031424,U0690,T0037,complete,3.0,0.8217,2026-03-17T08:00:00,S0689004,Home
I0013231,U0287,T0121,skip,-1.0,0.1172,2026-03-17T08:00:00,S0286009,Home
I0017583,U0379,T0023,complete,3.0,0.8682,2026-03-17T08:00:00,S0378003,Home
I0034497,U0754,T0175,like,4.0,0.8984,2026-03-17T08:00:00,S0753004,Home
I0026238,U0573,T0172,complete,3.0,0.8938,2026-03-17T08:00:00,S0572006,Minha lista
I0007127,U0156,T0199,like,4.0,0.7799,2026-03-17T08:00:00,S0155002,Minha lista
I0030443,U0667,T0169,complete,3.0,0.9785,2026-03-17T08:00:00,S0666003,Home
I0009244,U0203,T0151,skip,-1.0,0.1534,2026-03-17T08:00:00,S0202002,Minha lista
I0004417,U0100,T0044,complete,3.0,0.9919,2026-03-17T08:00:00,S0099009,Home
I0034829,U0761,T0109,complete,3.0,0.8889,2026-03-17T08:00:00,S0760013,Home
I0027645,U0604,T0209,play,1.0,0.4368,2026-03-17T08:00:00,S0603002,Home
I0005261,U0116,T0132,complete,3.0,0.8243,2026-03-17T09:00:00,S0115011,Minha lista
I0007447,U0163,T0205,skip,-1.0,0.1345,2026-03-17T09:00:00,S0162002,Home
I0005182,U0115,T0006,play,1.0,0.5048,2026-03-17T09:00:00,S0114003,Busca
I0003551,U0080,T0175,like,4.0,0.9953,2026-03-17T09:00:00,S0079002,Top 10
I0030155,U0660,T0045,like,4.0,0.9266,2026-03-17T09:00:00,S0659012,Home
I0017773,U0383,T0135,complete,3.0,0.8859,2026-03-17T09:00:00,S0382008,Home
I0033102,U0724,T0121,skip,-1.0,0.1392,2026-03-17T09:00:00,S0723002,Busca
I0032935,U0720,T0112,skip,-1.0,0.0282,2026-03-17T09:00:00,S0719009,Home
I0024437,U0533,T0236,complete,3.0,0.9948,2026-03-17T09:00:00,S0532010,Home
I0015338,U0332,T0077,complete,3.0,0.9904,2026-03-17T09:00:00,S0331001,Busca
I0029446,U0645,T0111,complete,3.0,0.9816,2026-03-17T09:00:00,S0644003,Home
I0023965,U0522,T0007,complete,3.0,0.9233,2026-03-17T09:00:00,S0521006,Top 10
I0004600,U0104,T0103,play,1.0,0.4599,2026-03-17T09:00:00,S0103006,Minha lista
I0025263,U0549,T0023,complete,3.0,0.9268,2026-03-17T09:00:00,S0548008,Top 10
I0030603,U0670,T0075,like,4.0,0.9785,2026-03-17T09:00:00,S0669007,Minha lista
I0014114,U0307,T0237,like,4.0,0.9076,2026-03-17T09:00:00,S0306000,Home
I0016773,U0361,T0171,play,1.0,0.3688,2026-03-17T09:00:00,S0360009,Minha lista
I0008513,U0187,T0221,complete,3.0,0.8915,2026-03-17T09:00:00,S0186007,Home
I0001572,U0035,T0202,play,1.0,0.5459,2026-03-17T09:00:00,S0034011,Home
I0019117,U0413,T0154,play,1.0,0.5076,2026-03-17T09:00:00,S0412007,Home
I0035928,U0783,T0036,complete,3.0,0.8768,2026-03-17T09:00:00,S0782014,Busca
I0013248,U0288,T0127,complete,3.0,0.9237,2026-03-17T09:00:00,S0287003,Home
I0014826,U0322,T0110,complete,3.0,0.8352,2026-03-17T09:00:00,S0321002,Busca
I0035285,U0770,T0196,play,1.0,0.4872,2026-03-17T09:00:00,S0769012,Home
I0008423,U0185,T0235,play,1.0,0.5505,2026-03-17T09:00:00,S0184003,Top 10
I0010029,U0217,T0217,skip,-1.0,0.1155,2026-03-17T09:00:00,S0216012,Home
I0003434,U0077,T0237,play,1.0,0.5379,2026-03-17T09:00:00,S0076003,Home
I0027147,U0592,T0113,complete,3.0,0.9752,2026-03-17T09:00:00,S0591006,Minha lista
I0001788,U0041,T0230,play,1.0,0.5794,2026-03-17T09:00:00,S0040006,Home
I0025076,U0546,T0004,play,1.0,0.4069,2026-03-17T09:00:00,S0545005,Minha lista
I0025397,U0553,T0240,play,1.0,0.4511,2026-03-17T09:00:00,S0552003,Home
I0018077,U0391,T0141,like,4.0,0.8194,2026-03-17T09:00:00,S0390004,Top 10
I0009703,U0211,T0136,play,1.0,0.4759,2026-03-17T09:00:00,S0210004,Home
I0033227,U0726,T0007,complete,3.0,0.8864,2026-03-17T09:00:00,S0725014,Busca
I0000202,U0005,T0166,play,1.0,0.5426,2026-03-17T09:00:00,S0004008,Home
I0014474,U0314,T0042,complete,3.0,0.8957,2026-03-17T09:00:00,S0313003,Home
I0017431,U0376,T0120,complete,3.0,0.9168,2026-03-17T09:00:00,S0375002,Home
I0007090,U0155,T0123,skip,-1.0,0.1015,2026-03-17T09:00:00,S0154004,Home
I0011545,U0249,T0160,complete,3.0,0.989,2026-03-17T09:00:00,S0248010,Top 10
I0006247,U0137,T0006,complete,3.0,0.9032,2026-03-17T09:00:00,S0136007,Busca
I0010358,U0224,T0193,play,1.0,0.2268,2026-03-17T09:00:00,S0223001,Minha lista
I0007119,U0156,T0039,play,1.0,0.499,2026-03-17T09:00:00,S0155000,Busca
I0006784,U0149,T0006,like,4.0,0.8961,2026-03-17T09:00:00,S0148003,Home
I0035457,U0774,T0033,play,1.0,0.7158,2026-03-17T09:00:00,S0773003,Home
I0016023,U0345,T0234,complete,3.0,0.9243,2026-03-17T09:00:00,S0344012,Home
I0016448,U0355,T0077,play,1.0,0.3077,2026-03-17T09:00:00,S0354003,Home
I0025357,U0552,T0154,play,1.0,0.411,2026-03-17T10:00:00,S0551002,Home
I0000607,U0014,T0193,play,1.0,0.4557,2026-03-17T10:00:00,S0013010,Home
I0022909,U0498,T0112,complete,3.0,0.9555,2026-03-17T10:00:00,S0497004,Home
I0016819,U0362,T0110,complete,3.0,0.9896,2026-03-17T10:00:00,S0361008,Home
I0002048,U0047,T0022,skip,-1.0,0.0398,2026-03-17T10:00:00,S0046009,Busca
I0025720,U0561,T0067,skip,-1.0,0.0168,2026-03-17T10:00:00,S0560000,Home
I0035313,U0771,T0110,complete,3.0,0.825,2026-03-17T10:00:00,S0770006,Home
I0022091,U0479,T0137,complete,3.0,0.9942,2026-03-17T10:00:00,S0478007,Home
I0006028,U0132,T0056,complete,3.0,0.9941,2026-03-17T10:00:00,S0131006,Busca
I0017627,U0380,T0209,skip,-1.0,0.1258,2026-03-17T10:00:00,S0379004,Minha lista
I0027484,U0601,T0052,like,4.0,0.8983,2026-03-17T10:00:00,S0600000,Busca
I0026204,U0572,T0179,complete,3.0,0.8532,2026-03-17T10:00:00,S0571005,Home
I0006641,U0146,T0225,play,1.0,0.4445,2026-03-17T10:00:00,S0145002,Top 10
I0002853,U0065,T0232,complete,3.0,0.8377,2026-03-17T10:00:00,S0064000,Top 10
I0032445,U0710,T0053,complete,3.0,0.8616,2026-03-17T10:00:00,S0709007,Home
I0001425,U0032,T0177,like,4.0,0.9106,2026-03-17T10:00:00,S0031011,Home
I0027550,U0602,T0084,complete,3.0,0.9165,2026-03-17T10:00:00,S0601002,Busca
I0021009,U0455,T0126,complete,3.0,0.8425,2026-03-17T10:00:00,S0454011,Home
I0022916,U0498,T0004,play,1.0,0.6388,2026-03-17T10:00:00,S0497005,Home
I0010461,U0226,T0053,skip,-1.0,0.1053,2026-03-17T10:00:00,S0225003,Busca
I0000112,U0003,T0094,play,1.0,0.5047,2026-03-17T10:00:00,S0002011,Home
I0017260,U0372,T0222,like,4.0,0.8815,2026-03-17T10:00:00,S0371006,Minha lista
I0000257,U0006,T0010,play,1.0,0.4721,2026-03-17T10:00:00,S0005006,Top 10
I0013228,U0287,T0074,like,4.0,0.7768,2026-03-17T10:00:00,S0286008,Home
I0013106,U0284,T0096,complete,3.0,0.8215,2026-03-17T10:00:00,S0283007,Busca
I0011457,U0248,T0080,complete,3.0,0.9403,2026-03-17T10:00:00,S0247004,Home
I0032816,U0718,T0026,play,1.0,0.3208,2026-03-17T10:00:00,S0717001,Busca
I0027923,U0611,T0189,play,1.0,0.3499,2026-03-17T10:00:00,S0610006,Busca
I0000681,U0017,T0128,like,4.0,0.8679,2026-03-17T10:00:00,S0016000,Home
I0010725,U0232,T0040,like,4.0,0.9159,2026-03-17T10:00:00,S0231008,Home
I0021282,U0461,T0172,complete,3.0,0.8258,2026-03-17T10:00:00,S0460002,Minha lista
I0030961,U0678,T0031,like,4.0,0.9856,2026-03-17T10:00:00,S0677007,Home
I0002010,U0046,T0152,like,4.0,0.828,2026-03-17T10:00:00,S0045010,Home
I0006715,U0147,T0137,like,4.0,0.9033,2026-03-17T10:00:00,S0146007,Home
I0007739,U0169,T0003,play,1.0,0.6099,2026-03-17T10:00:00,S0168004,Home
I0026490,U0578,T0035,play,1.0,0.2708,2026-03-17T10:00:00,S0577004,Home
I0028480,U0623,T0140,play,1.0,0.6755,2026-03-17T10:00:00,S0622004,Busca
I0025122,U0547,T0211,complete,3.0,0.9426,2026-03-17T10:00:00,S0546001,Home
I0016238,U0350,T0035,play,1.0,0.7115,2026-03-17T10:00:00,S0349012,Home
I0013344,U0290,T0236,skip,-1.0,0.1248,2026-03-17T10:00:00,S0289006,Home
I0018680,U0404,T0190,like,4.0,0.7684,2026-03-17T10:00:00,S0403007,Busca
I0030738,U0673,T0232,like,4.0,0.7691,2026-03-17T10:00:00,S0672003,Busca
I0002999,U0067,T0166,play,1.0,0.2326,2026-03-17T10:00:00,S0066009,Busca
I0031128,U0682,T0032,play,1.0,0.6832,2026-03-17T11:00:00,S0681006,Home
I0001509,U0034,T0054,like,4.0,0.7544,2026-03-17T11:00:00,S0033002,Minha lista
I0002206,U0051,T0089,play,1.0,0.4966,2026-03-17T11:00:00,S0050001,Home
I0004247,U0096,T0185,play,1.0,0.4465,2026-03-17T11:00:00,S0095007,Home
I0006595,U0145,T0072,skip,-1.0,0.0517,2026-03-17T11:00:00,S0144006,Home
I0028876,U0632,T0218,complete,3.0,0.9239,2026-03-17T11:00:00,S0631000,Home
I0009984,U0217,T0022,play,1.0,0.511,2026-03-17T11:00:00,S0216001,Top 10
I0008311,U0182,T0091,complete,3.0,0.9038,2026-03-17T11:00:00,S0181007,Minha lista
I0008405,U0184,T0086,play,1.0,0.1909,2026-03-17T11:00:00,S0183007,Minha lista
I0033629,U0735,T0170,like,4.0,0.8741,2026-03-17T11:00:00,S0734005,Busca
I0017487,U0377,T0044,play,1.0,0.534,2026-03-17T11:00:00,S0376001,Top 10
I0029992,U0657,T0074,complete,3.0,0.8339,2026-03-17T11:00:00,S0656003,Busca
I0031281,U0686,T0037,complete,3.0,0.9568,2026-03-17T11:00:00,S0685007,Busca
I0028959,U0633,T0124,play,1.0,0.6378,2026-03-17T11:00:00,S0632007,Home
I0031381,U0689,T0028,play,1.0,0.4113,2026-03-17T11:00:00,S0688000,Busca
I0023317,U0507,T0089,play,1.0,0.2774,2026-03-17T11:00:00,S0506008,Top 10
I0026861,U0587,T0083,like,4.0,0.9158,2026-03-17T11:00:00,S0586002,Home
I0017479,U0376,T0228,skip,-1.0,0.128,2026-03-17T11:00:00,S0375014,Home
I0000453,U0011,T0135,skip,-1.0,0.074,2026-03-17T11:00:00,S0010004,Home
I0006395,U0141,T0036,complete,3.0,0.8363,2026-03-17T11:00:00,S0140000,Top 10
I0004005,U0090,T0083,play,1.0,0.241,2026-03-17T11:00:00,S0089006,Minha lista
I0022155,U0480,T0033,complete,3.0,0.9652,2026-03-17T11:00:00,S0479013,Home
I0029183,U0639,T0214,complete,3.0,0.8382,2026-03-17T11:00:00,S0638001,Home
I0008703,U0191,T0091,complete,3.0,0.9709,2026-03-17T11:00:00,S0190008,Home
I0028951,U0633,T0025,skip,-1.0,0.013,2026-03-17T11:00:00,S0632005,Home
I0036698,U0800,T0198,complete,3.0,0.8335,2026-03-17T11:00:00,S0799000,Minha lista
I0034742,U0759,T0230,skip,-1.0,0.1446,2026-03-17T11:00:00,S0758005,Home
I0010597,U0229,T0059,play,1.0,0.6437,2026-03-17T11:00:00,S0228008,Busca
I0004597,U0104,T0125,complete,3.0,0.9541,2026-03-17T11:00:00,S0103005,Busca
I0031862,U0698,T0221,play,1.0,0.6634,2026-03-17T11:00:00,S0697012,Home
I0005256,U0116,T0191,complete,3.0,0.8576,2026-03-17T11:00:00,S0115010,Top 10
I0007097,U0155,T0159,play,1.0,0.3687,2026-03-17T11:00:00,S0154006,Busca
I0036589,U0797,T0148,complete,3.0,0.8285,2026-03-17T11:00:00,S0796001,Home
I0009594,U0209,T0194,play,1.0,0.1892,2026-03-17T11:00:00,S0208008,Home
I0020345,U0440,T0007,complete,3.0,0.9799,2026-03-17T11:00:00,S0439006,Busca
I0036279,U0790,T0173,like,4.0,0.9544,2026-03-17T11:00:00,S0789007,Busca
I0013166,U0286,T0077,complete,3.0,0.8554,2026-03-17T11:00:00,S0285004,Home
I0015591,U0336,T0068,like,4.0,0.9615,2026-03-17T11:00:00,S0335010,Home
I0019645,U0425,T0112,skip,-1.0,0.025,2026-03-17T11:00:00,S0424002,Home
I0034789,U0761,T0137,skip,-1.0,0.115,2026-03-17T11:00:00,S0760003,Home
I0005510,U0122,T0071,skip,-1.0,0.0697,2026-03-17T11:00:00,S0121003,Home
I0008749,U0192,T0198,skip,-1.0,0.1435,2026-03-17T11:00:00,S0191004,Busca
I0007985,U0175,T0069,complete,3.0,0.8564,2026-03-17T11:00:00,S0174002,Home
I0029751,U0651,T0083,complete,3.0,0.9244,2026-03-17T11:00:00,S0650010,Home
I0009877,U0214,T0195,complete,3.0,0.8943,2026-03-17T11:00:00,S0213007,Home
I0009181,U0202,T0033,complete,3.0,0.8853,2026-03-17T11:00:00,S0201000,Home
I0011909,U0258,T0112,skip,-1.0,0.0817,2026-03-17T12:00:00,S0257000,Busca
I0002969,U0067,T0145,skip,-1.0,0.1445,2026-03-17T12:00:00,S0066001,Busca
I0020569,U0446,T0021,skip,-1.0,0.0314,2026-03-17T12:00:00,S0445004,Home
I0006682,U0146,T0072,complete,3.0,0.9767,2026-03-17T12:00:00,S0145012,Home
I0018881,U0408,T0121,complete,3.0,0.824,2026-03-17T12:00:00,S0407008,Home
I0036509,U0795,T0180,complete,3.0,0.8446,2026-03-17T12:00:00,S0794005,Top 10
I0024291,U0530,T0032,complete,3.0,0.9212,2026-03-17T12:00:00,S0529008,Home
I0002933,U0066,T0195,complete,3.0,0.9007,2026-03-17T12:00:00,S0065009,Busca
I0011243,U0243,T0239,complete,3.0,0.9199,2026-03-17T12:00:00,S0242003,Home
I0012764,U0276,T0217,skip,-1.0,0.0353,2026-03-17T12:00:00,S0275005,Home
I0032312,U0707,T0093,complete,3.0,0.9268,2026-03-17T12:00:00,S0706008,Home
I0015120,U0327,T0174,like,4.0,0.7546,2026-03-17T12:00:00,S0326005,Minha lista
I0008379,U0184,T0200,skip,-1.0,0.1018,2026-03-17T12:00:00,S0183000,Home
I0009974,U0216,T0208,skip,-1.0,0.1375,2026-03-17T12:00:00,S0215010,Minha lista
I0034668,U0758,T0054,like,4.0,0.9268,2026-03-17T12:00:00,S0757002,Home
I0029007,U0634,T0200,skip,-1.0,0.082,2026-03-17T12:00:00,S0633010,Home
I0025148,U0547,T0061,like,4.0,0.9124,2026-03-17T12:00:00,S0546007,Busca
I0009468,U0207,T0121,complete,3.0,0.8815,2026-03-17T12:00:00,S0206004,Home
I0015474,U0334,T0076,like,4.0,0.9191,2026-03-17T12:00:00,S0333013,Home
I0031703,U0695,T0054,like,4.0,0.8674,2026-03-17T12:00:00,S0694009,Home
I0023917,U0521,T0124,skip,-1.0,0.0273,2026-03-17T12:00:00,S0520006,Home
I0026455,U0577,T0021,complete,3.0,0.8438,2026-03-17T12:00:00,S0576010,Home
I0015612,U0337,T0226,complete,3.0,0.9503,2026-03-17T12:00:00,S0336004,Busca
I0009033,U0198,T0151,complete,3.0,0.9048,2026-03-17T12:00:00,S0197006,Busca
I0024857,U0541,T0074,skip,-1.0,0.1437,2026-03-17T12:00:00,S0540007,Top 10
I0031742,U0696,T0070,play,1.0,0.6614,2026-03-17T12:00:00,S0695007,Home
I0000451,U0011,T0082,complete,3.0,0.9415,2026-03-17T12:00:00,S0010003,Home
I0032824,U0718,T0140,play,1.0,0.5606,2026-03-17T12:00:00,S0717003,Busca
I0005258,U0116,T0082,play,1.0,0.2558,2026-03-17T12:00:00,S0115010,Home
I0017133,U0369,T0022,skip,-1.0,0.0468,2026-03-17T12:00:00,S0368005,Minha lista
I0036271,U0790,T0159,play,1.0,0.3808,2026-03-17T12:00:00,S0789005,Home
I0029325,U0642,T0037,play,1.0,0.6461,2026-03-17T12:00:00,S0641005,Home
I0033895,U0741,T0220,like,4.0,0.9396,2026-03-17T12:00:00,S0740002,Home
I0020865,U0453,T0102,play,1.0,0.5959,2026-03-17T12:00:00,S0452000,Busca
I0002461,U0056,T0064,skip,-1.0,0.0412,2026-03-17T12:00:00,S0055011,Home
I0024840,U0541,T0031,like,4.0,0.8078,2026-03-17T12:00:00,S0540003,Busca
I0023831,U0519,T0139,complete,3.0,0.8436,2026-03-17T12:00:00,S0518004,Busca
I0026725,U0583,T0117,complete,3.0,0.8456,2026-03-17T12:00:00,S0582003,Busca
I0022945,U0498,T0086,complete,3.0,0.9649,2026-03-17T12:00:00,S0497013,Home
I0001729,U0039,T0109,play,1.0,0.327,2026-03-17T12:00:00,S0038008,Minha lista
I0003210,U0072,T0018,play,1.0,0.6942,2026-03-17T12:00:00,S0071008,Busca
I0005112,U0114,T0094,play,1.0,0.6986,2026-03-17T12:00:00,S0113000,Home
I0012640,U0273,T0001,complete,3.0,0.8612,2026-03-17T12:00:00,S0272008,Home
I0001071,U0025,T0010,complete,3.0,0.8673,2026-03-17T12:00:00,S0024007,Busca
I0012729,U0275,T0180,play,1.0,0.2226,2026-03-17T12:00:00,S0274007,Home
I0006488,U0143,T0052,like,4.0,0.8373,2026-03-17T12:00:00,S0142001,Home
I0021913,U0475,T0191,like,4.0,0.7247,2026-03-17T12:00:00,S0474008,Home
I0012345,U0267,T0082,play,1.0,0.4195,2026-03-17T12:00:00,S0266009,Home
I0009120,U0200,T0058,play,1.0,0.4611,2026-03-17T12:00:00,S0199010,Top 10
I0033544,U0733,T0203,play,1.0,0.4558,2026-03-17T12:00:00,S0732009,Busca
I0030122,U0660,T0230,complete,3.0,0.9068,2026-03-17T12:00:00,S0659004,Busca
I0033541,U0733,T0032,play,1.0,0.6038,2026-03-17T12:00:00,S0732008,Minha lista
I0027905,U0611,T0051,skip,-1.0,0.0148,2026-03-17T12:00:00,S0610001,Home
I0017497,U0377,T0115,complete,3.0,0.8399,2026-03-17T13:00:00,S0376003,Home
I0003356,U0075,T0221,like,4.0,0.7685,2026-03-17T13:00:00,S0074013,Home
I0034365,U0751,T0205,like,4.0,0.8358,2026-03-17T13:00:00,S0750005,Home
I0026285,U0574,T0156,play,1.0,0.4838,2026-03-17T13:00:00,S0573002,Home
I0004661,U0105,T0182,like,4.0,0.9515,2026-03-17T13:00:00,S0104013,Home
